CRN,Course,WadeGPA,WadeInstrLast,WadeInstrFirst,ICESRating,ICESTA,Gender,Salary,Subject,GrayInstrFirst,Instructors
50174,142,NONE,,,EXCELLENT,True,NONE,,SPAN,,"B,Carollo;U,Rocha Martinez;"
50175,142,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"B,Carollo;K,Pasetto Ovelar;"
33058,142,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"B,Carollo;H,Diez Taibo;"
43974,142,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"B,Carollo;D,Garcia Marmolejo;"
10099,199,NONE,,,NONE,,NONE,,SPAN,,
49312,200,NONE,,,EXCELLENT,True,NONE,,SPAN,,"F,Henshaw;R,Martinez;"
32868,202,3.95,abbott,a,OUTSTANDING,False,NONE,,SPAN,,"A,Abbott;"
49294,204,NONE,,,NONE,,NONE,,SPAN,,"M,Casquete De La Puente;F,Henshaw;"
49299,204,NONE,,,NONE,,NONE,,SPAN,,"F,Henshaw;M,Rose;"
35206,208,NONE,,,EXCELLENT,True,NONE,,SPAN,,"C,Castro Brizuela;F,Henshaw;"
35141,208,NONE,,,EXCELLENT,True,NONE,,SPAN,,"S,Castro Cantu;F,Henshaw;"
35288,208,NONE,,,EXCELLENT,True,NONE,,SPAN,,"F,Henshaw;F,Rivas Quiroz;"
35253,208,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"F,Henshaw;K,Pasetto Ovelar;"
67782,228,NONE,,,NONE,,NONE,,SPAN,,"L,Gaytan;F,Henshaw;"
35216,228,NONE,,,EXCELLENT,False,NONE,,SPAN,,"F,Henshaw;E,Pena Argueso;"
35277,228,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"H,Diez Taibo;F,Henshaw;"
66371,228,NONE,,,NONE,,NONE,,SPAN,,"F,Henshaw;A,Maison;"
51163,228,NONE,,,EXCELLENT,False,NONE,,SPAN,,"J,Garcia-Nunez;F,Henshaw;"
35047,228,NONE,,,NONE,,NONE,,SPAN,,"S,Dowman;F,Henshaw;"
51168,228,NONE,,,EXCELLENT,True,NONE,,SPAN,,"M,Fernandez;F,Henshaw;"
35325,228,NONE,,,NONE,,NONE,,SPAN,,"S,Dowman;F,Henshaw;"
35355,228,NONE,,,NONE,,NONE,,SPAN,,"F,Henshaw;I,Strocchia;"
34980,228,NONE,,,NONE,,NONE,,SPAN,,"F,Henshaw;R,Martinez;"
32727,232,NONE,,,OUTSTANDING,False,NONE,,SPAN,,"A,Abbott;"
51170,232,NONE,,,EXCELLENT,True,NONE,,SPAN,,"A,Abbott;J,Pye;"
51171,232,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"A,Abbott;C,Vilas Castro;"
58202,240,NONE,,,NONE,,NONE,,SPAN,,"R,Rodriguez;"
65320,250,NONE,,,NONE,,NONE,,SPAN,,"J,Garcia-Nunez;"
53104,252,NONE,,,OUTSTANDING,False,NONE,,SPAN,,"S,Callesano;"
53109,252,NONE,,,EXCELLENT,False,NONE,,SPAN,,"J,MacDonald;"
53110,254,NONE,,,NONE,,NONE,,SPAN,,"I,Strocchia;"
79680,295,NONE,,,NONE,,NONE,,SPAN,,"M,Garcia - Blizzard;"
55806,303,NONE,,,EXCELLENT,False,NONE,,SPAN,,"J,Jegerski;"
70305,303,NONE,,,NONE,,NONE,,SPAN,,"M,Dutton;"
60647,305,NONE,,,EXCELLENT,False,NONE,,SPAN,,"R,Delgado;"
53117,305,NONE,,,NONE,,NONE,,SPAN,,"N,Miguel Huidobro;"
64636,307,NONE,,,NONE,,NONE,,SPAN,,"S,Montrul;"
53118,307,NONE,,,OUTSTANDING,False,NONE,,SPAN,,"F,Henshaw;"
69365,308,NONE,,,EXCELLENT,True,NONE,,SPAN,,"J,Pye;"
60345,308,3.72,jegerski,j,EXCELLENT,False,NONE,,SPAN,,"J,Jegerski;"
64430,308,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"E,Trybulec;"
55517,310,NONE,,,NONE,,NONE,,SPAN,,"J,Irigoyen Garcia;"
64844,318,NONE,,,NONE,,NONE,,SPAN,,"J,Irigoyen Garcia;"
60341,320,NONE,,,OUTSTANDING,False,NONE,,SPAN,,"P,Martinez-Quiroga;"
72896,324,NONE,,,NONE,,NONE,,SPAN,,"E,Yang;"
59587,324,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"A,Maison;"
53123,326,NONE,,,OUTSTANDING,True,NONE,,SPAN,,"G,Morales Perez;"
53152,326,NONE,,,EXCELLENT,True,NONE,,SPAN,,"D,Perez-Astros;"
51177,431,NONE,,,NONE,,NONE,,SPAN,,"R,Delgado;"
51178,431,NONE,,,NONE,,NONE,,SPAN,,"R,Delgado;"
62699,434,NONE,,,NONE,,NONE,,SPAN,,"J,Hualde;"
62700,434,NONE,,,NONE,,NONE,,SPAN,,"J,Hualde;"
33702,460,NONE,,,NONE,,NONE,,SPAN,,"R,Tywoniw;"
33442,460,NONE,,,NONE,,NONE,,SPAN,,"R,Tywoniw;"
64562,465,NONE,,,OUTSTANDING,False,NONE,,SPAN,,"P,Martinez-Quiroga;"
64563,465,NONE,,,OUTSTANDING,False,NONE,,SPAN,,"P,Martinez-Quiroga;"
51193,468,NONE,,,EXCELLENT,False,NONE,,SPAN,,"M,Garcia - Blizzard;"
51194,468,NONE,,,EXCELLENT,False,NONE,,SPAN,,"M,Garcia - Blizzard;"
64478,477,NONE,,,EXCELLENT,False,NONE,,SPAN,,"M,Bowles;"
33664,489,NONE,,,NONE,,NONE,,SPAN,,"Q,Zhang;"
33470,489,NONE,,,NONE,,NONE,,SPAN,,"Q,Zhang;"
10103,490,NONE,,,NONE,,NONE,,SPAN,,
10106,491,NONE,,,NONE,,NONE,,SPAN,,
49409,528,NONE,,,OUTSTANDING,False,NONE,,SPAN,,"E,Ledesma;"
43518,557,NONE,,,NONE,,NONE,,SPAN,,"J,MacDonald;"
33283,571,NONE,,,OUTSTANDING,False,NONE,,SPAN,,"F,Henshaw;"
35535,588,NONE,,,NONE,,NONE,,SPAN,,"T,Ionin;"
40980,588,NONE,,,NONE,,NONE,,SPAN,,"X,Yan;"
49478,595,NONE,,,NONE,,NONE,,SPAN,,
10118,599,NONE,,,NONE,,NONE,,SPAN,,
32675,117,NONE,,,NONE,,NONE,,SPED,,"L,Andrews;"
76026,117,NONE,,,NONE,,NONE,,SPED,,"Y,Carey;"
32672,117,3.92,andrews,l,NONE,,NONE,,SPED,,"L,Andrews;"
51681,117,3.83,carey,y,NONE,,NONE,,SPED,,"Y,Carey;"
10075,199,NONE,,,NONE,,NONE,,SPED,,
10082,391,NONE,,,NONE,,NONE,,SPED,,
10081,395,NONE,,,NONE,,NONE,,SPED,,
35040,405,3.89,tarconish,e,NONE,,NONE,,SPED,,"E,Tarconish;"
35057,405,3.87,tarconish,e,NONE,,NONE,,SPED,,"E,Tarconish;"
35339,405,3.74,folkerts,r,NONE,,NONE,,SPED,,"R,Folkerts;"
35774,405,NONE,,,NONE,,NONE,,SPED,,"R,Folkerts;"
35776,405,NONE,,,NONE,,NONE,,SPED,,"R,Folkerts;"
30814,414,NONE,,,NONE,,NONE,,SPED,,"N,Donnelly;"
51213,414,3.83,zarate,k,OUTSTANDING,False,NONE,,SPED,,"K,Zarate;"
31103,431,NONE,,,OUTSTANDING,True,NONE,,SPED,,"M,Best;"
60597,432,NONE,,,EXCELLENT,False,NONE,,SPED,,"S,Dymond;"
31105,440,NONE,,,OUTSTANDING,False,NONE,,SPED,,"A,Ray;"
41943,440,NONE,,,EXCELLENT,False,NONE,,SPED,,"Y,Carey;"
70311,444,NONE,,,OUTSTANDING,False,NONE,,SPED,,"M,Schutz;"
31108,446,NONE,,,OUTSTANDING,False,NONE,,SPED,,"E,Mason;"
32677,450,3.73,hardy,j,EXCELLENT,False,NONE,,SPED,,"J,Hardy;"
31118,461,NONE,,,EXCELLENT,False,NONE,,SPED,,"A,Allen;"
31120,465,3.64,hardy,j,NONE,,NONE,,SPED,,"J,Hardy;"
48038,470,NONE,,,EXCELLENT,True,NONE,,SPED,,"S,Ha;C,Light Shriner;"
31039,471,NONE,,,NONE,,NONE,,SPED,,"C,Light Shriner;"
79994,471,NONE,,,NONE,,NONE,,SPED,,"C,Light Shriner;"
31041,510,NONE,,,EXCELLENT,False,NONE,,SPED,,"R,Folkerts;"
65762,514,NONE,,,NONE,,NONE,,SPED,,"E,Tarconish;"
76180,514,NONE,,,NONE,,NONE,,SPED,,"E,Tarconish;"
31042,517,NONE,,,OUTSTANDING,False,NONE,,SPED,,"E,Mason;"
35019,524,NONE,,,NONE,,NONE,,SPED,,"J,Hardy;"
35984,524,NONE,,,NONE,,NONE,,SPED,,"J,Hardy;"
36073,524,NONE,,,NONE,,NONE,,SPED,,"L,Andrews;"
80004,525,NONE,,,NONE,,NONE,,SPED,,"M,Chudzik;"
74031,550,NONE,,,NONE,,NONE,,SPED,,"E,Coder;F,Commodore;"
35834,550,NONE,,,NONE,,NONE,,SPED,,"R,Hinze-Pifer;A,Torres;"
72274,575,NONE,,,NONE,,NONE,,SPED,,"C,Avent;"
50485,590,NONE,,,NONE,,NONE,,SPED,,"H,Meadan-Kaplansky;"
60289,590,NONE,,,NONE,,NONE,,SPED,,"C,Corr;"
46641,590,NONE,,,NONE,,NONE,,SPED,,"H,Meadan-Kaplansky;"
32682,590,NONE,,,NONE,,NONE,,SPED,,"M,Lambert;"
32684,590,NONE,,,NONE,,NONE,,SPED,,"S,Dymond;D,Strauser;"
41030,590,NONE,,,NONE,,NONE,,SPED,,"C,Corr;"
50434,590,NONE,,,NONE,,NONE,,SPED,,"D,Miller;"
10090,591,NONE,,,NONE,,NONE,,SPED,,
50325,591,NONE,,,EXCELLENT,False,NONE,,SPED,,"Y,Carey;"
31043,592,NONE,,,OUTSTANDING,False,NONE,,SPED,,"K,Zarate;"
10087,595,NONE,,,NONE,,NONE,,SPED,,
10427,599,NONE,,,NONE,,NONE,,SPED,,
34973,100,3.37,flanagan,k,OUTSTANDING,False,NONE,,STAT,,"K,Flanagan;"
71914,100,3.49,rao,v,NONE,,NONE,,STAT,,"V,Rao;"
61239,100,3.33,rao,v,NONE,,NONE,,STAT,,"V,Rao;"
71476,107,3.56,flanagan,k,OUTSTANDING,False,NONE,,STAT,,"W,Fagen-Ulmschneider;K,Flanagan;"
78207,107,3.69,flanagan,k,OUTSTANDING,False,NONE,,STAT,,"W,Fagen-Ulmschneider;K,Flanagan;"
71667,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"J,Hunnius;"
71668,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"E,Tsiamalos;"
71669,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"J,Hunnius;"
71670,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"E,Tsiamalos;"
71671,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"M,Klostermann;"
71672,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"N,Butler;"
71673,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"T,Hecht;"
71675,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"E,Wayman;"
71676,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"M,Hermon;"
71677,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"T,Hecht;"
71678,107,NONE,,,NONE,,NONE,,STAT,,"O,Gurjar;"
71679,107,NONE,,,NONE,,NONE,,STAT,,"K,Zhu;"
71682,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"M,Klostermann;"
71683,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"E,Tsiamalos;"
71684,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"S,Zhang;"
71685,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"S,Jain;"
71686,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"E,Wayman;"
71687,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"S,Jain;"
71688,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"D,Bodas;"
71690,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"T,Hecht;"
78208,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"J,Shong;"
78209,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"M,Umashankar;"
78210,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"M,Klostermann;"
78211,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"J,Hunnius;"
78726,107,NONE,,,NONE,,NONE,,STAT,,"K,Zhu;"
78729,107,NONE,,,NONE,,NONE,,STAT,,"O,Gurjar;"
78732,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"S,Zhang;"
78735,107,NONE,,,NONE,,NONE,,STAT,,"R,Gao;"
78774,107,NONE,,,OUTSTANDING,True,NONE,,STAT,,"D,Bodas;"
79400,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"M,Hermon;"
79402,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"J,Shong;"
79401,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"M,Umashankar;"
79403,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"N,Butler;"
79396,107,NONE,,,NONE,,NONE,,STAT,,"R,Gao;"
79398,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"N,Butler;"
79397,107,NONE,,,EXCELLENT,True,NONE,,STAT,,"E,Wayman;"
77673,199,NONE,,,EXCELLENT,False,NONE,,STAT,,"J,Anderson Bliss;A,Smith;"
78214,199,NONE,,,EXCELLENT,False,NONE,,STAT,,"J,Anderson Bliss;A,Smith;"
51802,200,3.66,clement,k,EXCELLENT,False,NONE,,STAT,,"K,Clement;"
43148,200,3.55,clement,k,EXCELLENT,False,NONE,,STAT,,"K,Clement;"
75450,207,NONE,,,NONE,,NONE,,STAT,,"M,Mohammadi;"
75451,207,NONE,,,NONE,,NONE,,STAT,,"M,Mohammadi;"
75452,207,NONE,,,NONE,,NONE,,STAT,,"T,Tang;"
75453,207,NONE,,,EXCELLENT,True,NONE,,STAT,,"H,Liu;"
78202,207,NONE,,,NONE,,NONE,,STAT,,"D,Ghoshal;"
78203,207,NONE,,,NONE,,NONE,,STAT,,"D,Ghoshal;"
78204,207,NONE,,,NONE,,NONE,,STAT,,"T,Tang;"
78205,207,NONE,,,NONE,,NONE,,STAT,,"Z,Zhang;"
79533,207,NONE,,,NONE,,NONE,,STAT,,"J,Yang;"
79534,207,NONE,,,NONE,,NONE,,STAT,,"Z,Zhang;"
79536,207,NONE,,,EXCELLENT,True,NONE,,STAT,,"H,Liu;"
79537,207,NONE,,,NONE,,NONE,,STAT,,"M,Thomas;"
79538,207,NONE,,,NONE,,NONE,,STAT,,"M,Thomas;"
79539,207,NONE,,,NONE,,NONE,,STAT,,"K,Maddox;"
79540,207,NONE,,,NONE,,NONE,,STAT,,"K,Maddox;"
79541,207,NONE,,,NONE,,NONE,,STAT,,"J,Yang;"
75284,207,3.62,deeke,j,NONE,,NONE,,STAT,,"J,Deeke;"
75283,207,3.6,deeke,j,NONE,,NONE,,STAT,,"J,Deeke;"
56457,212,3.54,findley,k,EXCELLENT,False,NONE,,STAT,,"K,Findley;"
63162,212,3.51,findley,k,EXCELLENT,False,NONE,,STAT,,"K,Findley;"
72362,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
66311,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
66312,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
66308,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
66309,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
66310,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
76053,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
76055,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
76057,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
66299,361,NONE,,,NONE,,NONE,,STAT,,"H,Liu;"
68355,385,3.47,jia,w,EXCELLENT,True,NONE,,STAT,,"W,Jia;"
70215,385,3.74,eck,d,NONE,,NONE,,STAT,,"D,Eck;"
10189,390,NONE,,,NONE,,NONE,,STAT,,
80221,390,NONE,,,NONE,,NONE,,STAT,,"L,Bravo De Guenni;"
10194,391,NONE,,,NONE,,NONE,,STAT,,
35016,400,NONE,,,NONE,,NONE,,STAT,,"A,Chakraborty;"
63036,400,NONE,,,NONE,,NONE,,STAT,,"A,Chakraborty;"
49236,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"E,Han;"
49241,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"E,Han;"
65036,400,NONE,,,NONE,,NONE,,STAT,,"G,Avdis;"
65038,400,NONE,,,NONE,,NONE,,STAT,,"G,Avdis;"
77397,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"D,Mandravelis;"
77399,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"D,Mandravelis;"
46963,400,3.33,unger,d,NONE,,NONE,,STAT,,"D,Unger;"
49234,400,3.28,unger,d,NONE,,NONE,,STAT,,"D,Unger;"
33412,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"S,Dunn;"
49239,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"S,Dunn;"
33374,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"L,Peng;"
33472,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"L,Peng;"
35038,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"Y,Zhang;"
35032,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"B,Yuan;"
34985,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"B,Yuan;"
35008,400,NONE,,,EXCELLENT,True,NONE,,STAT,,"Y,Zhang;"
35030,400,3.3,yu,a,EXCELLENT,True,NONE,,STAT,,"A,Yu;"
35026,400,3.46,yu,a,EXCELLENT,True,NONE,,STAT,,"A,Yu;"
45594,409,NONE,,,NONE,,NONE,,STAT,,"G,Taylor;"
35097,409,3.42,lee,h,NONE,,NONE,,STAT,,"H,Lee;"
65078,410,3.34,stepanov,a,NONE,,NONE,,STAT,,"A,Stepanov;"
65080,410,NONE,,,NONE,,NONE,,STAT,,"A,Stepanov;"
58796,410,3.38,stepanov,a,NONE,,NONE,,STAT,,"A,Stepanov;"
58798,410,NONE,,,NONE,,NONE,,STAT,,"A,Stepanov;"
65611,410,2.52,agterberg,j,NONE,,NONE,,STAT,,"J,Agterberg;"
65613,410,NONE,,,NONE,,NONE,,STAT,,"J,Agterberg;"
35494,410,2.85,agterberg,j,NONE,,NONE,,STAT,,"J,Agterberg;"
35707,410,NONE,,,NONE,,NONE,,STAT,,"J,Agterberg;"
67401,420,3.86,unger,d,NONE,,NONE,,STAT,,"D,Unger;"
63857,420,NONE,,,NONE,,NONE,,STAT,,"D,Unger;"
63856,420,3.78,unger,d,NONE,,NONE,,STAT,,"D,Unger;"
30956,425,3.76,simpson,d,NONE,,NONE,,STAT,,"D,Simpson;"
52528,425,NONE,,,NONE,,NONE,,STAT,,"D,Simpson;"
62204,425,3.79,simpson,d,NONE,,NONE,,STAT,,"D,Simpson;"
62207,425,NONE,,,NONE,,NONE,,STAT,,"D,Simpson;"
77279,425,3.39,chronopoulou,a,EXCELLENT,False,NONE,,STAT,,"A,Chronopoulou;"
77280,425,NONE,,,EXCELLENT,False,NONE,,STAT,,"A,Chronopoulou;"
63340,425,3.82,douglas,j,EXCELLENT,False,NONE,,STAT,,"J,Douglas;"
63341,425,NONE,,,EXCELLENT,False,NONE,,STAT,,"J,Douglas;"
75362,426,3.14,park,c,OUTSTANDING,False,NONE,,STAT,,"C,Park;"
75363,426,NONE,,,OUTSTANDING,False,NONE,,STAT,,"C,Park;"
68365,426,3.09,park,c,OUTSTANDING,False,NONE,,STAT,,"C,Park;"
68366,426,NONE,,,OUTSTANDING,False,NONE,,STAT,,"C,Park;"
78381,426,3.65,jia,w,EXCELLENT,False,NONE,,STAT,,"W,Jia;"
78382,426,NONE,,,EXCELLENT,False,NONE,,STAT,,"W,Jia;"
66538,428,3.5,wang,s,NONE,,NONE,,STAT,,"S,Wang;"
66540,428,NONE,,,NONE,,NONE,,STAT,,"S,Wang;"
35477,429,3.28,lee,h,NONE,,NONE,,STAT,,"H,Lee;"
35715,429,NONE,,,NONE,,NONE,,STAT,,"H,Lee;"
55664,430,NONE,,,EXCELLENT,False,NONE,,STAT,,"S,Zhao;"
55666,430,NONE,,,EXCELLENT,False,NONE,,STAT,,"S,Zhao;"
66998,430,NONE,,,NONE,,NONE,,STAT,,"T,Ellison;"
46976,430,3.57,ellison,v,NONE,,NONE,,STAT,,"T,Ellison;"
73348,431,3.64,culpepper,s,NONE,,NONE,,STAT,,"S,Culpepper;"
73349,431,NONE,,,NONE,,NONE,,STAT,,"S,Culpepper;"
79543,431,3.83,park,t,EXCELLENT,False,NONE,,STAT,,"T,Park;"
79544,431,NONE,,,EXCELLENT,False,NONE,,STAT,,"T,Park;"
70222,432,3.3,zhu,r,EXCELLENT,False,NONE,,STAT,,"R,Zhu;"
70223,432,NONE,,,EXCELLENT,False,NONE,,STAT,,"R,Zhu;"
70220,432,3.31,zhu,r,EXCELLENT,False,NONE,,STAT,,"R,Zhu;"
70221,432,NONE,,,EXCELLENT,False,NONE,,STAT,,"R,Zhu;"
70910,433,3.49,stepanov,a,EXCELLENT,False,NONE,,STAT,,"A,Stepanov;"
70911,433,NONE,,,EXCELLENT,False,NONE,,STAT,,"A,Stepanov;"
78612,437,3.73,ellison,v,NONE,,NONE,,STAT,,"T,Ellison;"
78613,437,NONE,,,NONE,,NONE,,STAT,,"T,Ellison;"
49774,440,3.71,kinson,c,NONE,,NONE,,STAT,,"C,Kinson;"
52527,440,NONE,,,NONE,,NONE,,STAT,,"C,Kinson;"
65105,443,3.75,glosemeyer,d,NONE,,NONE,,STAT,,"D,Glosemeyer;"
65106,443,NONE,,,NONE,,NONE,,STAT,,"D,Glosemeyer;"
79729,447,3.95,singh,m,NONE,,NONE,,STAT,,"M,Singh;"
79730,447,NONE,,,NONE,,NONE,,STAT,,"M,Singh;"
66555,448,3.75,bravo de guenni,l,NONE,,NONE,,STAT,,"L,Bravo De Guenni;"
70263,448,NONE,,,NONE,,NONE,,STAT,,"L,Bravo De Guenni;"
58587,448,3.39,bravo de guenni,l,NONE,,NONE,,STAT,,"L,Bravo De Guenni;"
70250,448,NONE,,,NONE,,NONE,,STAT,,"L,Bravo De Guenni;"
65110,480,3.51,wang,y,NONE,,NONE,,STAT,,"Y,Wang;"
65111,480,NONE,,,NONE,,NONE,,STAT,,"Y,Wang;"
71530,480,3.53,wang,y,NONE,,NONE,,STAT,,"Y,Wang;"
71531,480,NONE,,,NONE,,NONE,,STAT,,"Y,Wang;"
30957,510,3.19,chronopoulou,a,EXCELLENT,False,NONE,,STAT,,"A,Chronopoulou;"
75381,511,NONE,,,NONE,,NONE,,STAT,,"S,Chatterjee;"
77403,525,NONE,,,NONE,,NONE,,STAT,,"S,Wang;"
71836,527,3.81,liu,j,NONE,,NONE,,STAT,,"J,Liu;"
50222,542,3.85,liang,f,NONE,,NONE,,STAT,,"F,Liang;"
70265,542,NONE,,,NONE,,NONE,,STAT,,"F,Liang;"
33568,552,NONE,,,NONE,,NONE,,STAT,,"X,Wu;"
46969,553,NONE,,,NONE,,NONE,,STAT,,"G,Fellouris;"
33552,555,NONE,,,NONE,,NONE,,STAT,,"P,Dey;"
75386,556,NONE,,,NONE,,NONE,,STAT,,"X,Shao;"
68442,558,NONE,,,NONE,,NONE,,STAT,,"X,Jing;"
46970,571,NONE,,,EXCELLENT,False,NONE,,STAT,,"T,Park;"
10198,590,NONE,,,NONE,,NONE,,STAT,,
80211,590,NONE,,,NONE,,NONE,,STAT,,"J,Agterberg;"
52330,593,NONE,,,NONE,,NONE,,STAT,,"A,Chronopoulou;D,Glosemeyer;H,Lee;D,Unger;R,Zhu;"
57316,593,NONE,,,NONE,,NONE,,STAT,,"A,Chronopoulou;D,Glosemeyer;H,Lee;X,Shao;D,Unger;"
10203,599,NONE,,,NONE,,NONE,,STAT,,
36521,201,NONE,,,EXCELLENT,False,NONE,,SWAH,,"E,Saadah;K,Wamalwa;"
80233,403,NONE,,,NONE,,NONE,,SWAH,,"D,Butler;"
70126,403,NONE,,,NONE,,NONE,,SWAH,,"E,Saadah;K,Wamalwa;"
40592,405,NONE,,,OUTSTANDING,False,NONE,,SWAH,,"E,Saadah;K,Wamalwa;"
30960,195,3.26,johnson,b,NONE,,NONE,,TAM,,"B,Johnson;"
10204,199,NONE,,,NONE,,NONE,,TAM,,
59890,201,NONE,,,EXCELLENT,False,NONE,,TAM,,"S,Ott-Monsivais;"
33377,210,NONE,,,EXCELLENT,True,NONE,,TAM,,"S,Hausback;"
33414,210,NONE,,,EXCELLENT,True,NONE,,TAM,,"S,Hausback;"
33477,210,NONE,,,NONE,,NONE,,TAM,,"J,Ko;"
33516,210,NONE,,,NONE,,NONE,,TAM,,"J,Ko;"
34911,210,NONE,,,NONE,,NONE,,TAM,,"S,Garg;"
34947,210,NONE,,,NONE,,NONE,,TAM,,"H,Oliaei;"
34949,210,NONE,,,NONE,,NONE,,TAM,,"M,Nazim;"
34951,210,NONE,,,NONE,,NONE,,TAM,,"M,Nazim;"
34954,210,NONE,,,NONE,,NONE,,TAM,,"S,Garg;"
34956,210,NONE,,,NONE,,NONE,,TAM,,"H,Oliaei;"
34958,210,NONE,,,NONE,,NONE,,TAM,,"H,Oliaei;"
34961,210,NONE,,,EXCELLENT,True,NONE,,TAM,,"Z,Islam;"
34964,210,NONE,,,NONE,,NONE,,TAM,,"B,Qian;"
34966,210,NONE,,,NONE,,NONE,,TAM,,"B,Qian;"
64909,210,NONE,,,NONE,,NONE,,TAM,,"M,Nazim;"
35262,210,NONE,,,NONE,,NONE,,TAM,,"C,Williams;"
35273,210,NONE,,,NONE,,NONE,,TAM,,"C,Williams;"
64907,210,NONE,,,NONE,,NONE,,TAM,,"C,Williams;"
64908,210,NONE,,,EXCELLENT,True,NONE,,TAM,,"S,Hausback;"
64910,210,NONE,,,EXCELLENT,True,NONE,,TAM,,"Z,Islam;"
35219,210,3.39,admal,n,NONE,,NONE,,TAM,,"N,Admal;"
35222,210,3.59,halloran,k,NONE,,NONE,,TAM,,"K,Halloran;"
33292,211,NONE,,,NONE,,NONE,,TAM,,"S,Hausback;"
33379,211,NONE,,,NONE,,NONE,,TAM,,"S,Hausback;"
33519,211,NONE,,,NONE,,NONE,,TAM,,"J,Ko;"
34912,211,NONE,,,NONE,,NONE,,TAM,,"J,Ko;"
33479,211,NONE,,,NONE,,NONE,,TAM,,"S,Garg;"
34948,211,NONE,,,EXCELLENT,True,NONE,,TAM,,"H,Oliaei;"
34950,211,NONE,,,NONE,,NONE,,TAM,,"M,Nazim;"
34952,211,NONE,,,NONE,,NONE,,TAM,,"M,Nazim;"
34955,211,NONE,,,NONE,,NONE,,TAM,,"S,Garg;"
34957,211,NONE,,,EXCELLENT,True,NONE,,TAM,,"H,Oliaei;"
34960,211,NONE,,,EXCELLENT,True,NONE,,TAM,,"H,Oliaei;"
34963,211,NONE,,,NONE,,NONE,,TAM,,"Z,Islam;"
34965,211,NONE,,,NONE,,NONE,,TAM,,"B,Qian;"
34967,211,NONE,,,NONE,,NONE,,TAM,,"B,Qian;"
64913,211,NONE,,,NONE,,NONE,,TAM,,"M,Nazim;"
35258,211,NONE,,,EXCELLENT,True,NONE,,TAM,,"C,Williams;"
35268,211,NONE,,,EXCELLENT,True,NONE,,TAM,,"C,Williams;"
64911,211,NONE,,,EXCELLENT,True,NONE,,TAM,,"C,Williams;"
64912,211,NONE,,,NONE,,NONE,,TAM,,"S,Hausback;"
64914,211,NONE,,,NONE,,NONE,,TAM,,"Z,Islam;"
